"x"	"y"	"mncanht2023"	"sdcanht2023"
70	330	22.9807820673377	4.75971897745068
90	350	14.5737958845576	5.39449647865257
110	370	22.831594159184	4.68651863724796
130	390	20.8241628591922	6.55226611044562
150	410	18.934249746101	7.11239055364135
170	430	21.3346008588683	7.75989245195927
190	450	23.5649681871674	8.49171007686729
210	470	19.9654555910749	8.25643157567002
230	490	21.7476076521963	9.10174663305998
250	510	20.1512540527465	6.99178938837655
270	-10	22.907017077661	7.33423204450393
290	10	25.9101175984418	7.31308506044247
310	30	24.3820748019479	7.24186268754547
330	50	24.650951649913	7.00285330591546
350	70	19.3997154501012	7.47655505273764
370	90	21.1881439315053	9.67408047118869
390	110	22.0307652660018	7.51932874676353
410	130	24.7801144703142	4.10614412110682
430	150	21.0335625505495	6.81937203012576
450	170	24.7097177802865	5.79723389177431
470	190	25.6216047982118	5.24774988164356
490	210	23.6542685545663	5.50115400033509
510	230	19.6078773839471	7.26289502245603
530	250	23.5828038462816	5.827373012587
550	270	29.0053090933655	8.21676451052202
570	290	34.5769505187322	6.41417403047598
590	310	30.3306387059383	6.63658513348973
610	330	25.6696170810673	5.84266880285219
630	350	18.7347728983056	5.92704199128826
650	370	22.5791336756595	5.92798018168503
670	390	23.9109803079493	5.38827796696219
690	410	26.7582911592728	4.44901829193968
710	430	22.4628750343664	6.74211329641586
730	450	27.9572373300228	8.17815951143296
750	470	26.8314927920329	10.5890966707952
770	490	26.9950517883604	8.59534902702648
790	510	27.053146386549	7.99565742512721
810	-10	32.6543185933936	4.59076935581389
830	10	23.5304224811694	6.82414338270543
850	30	17.418661780864	6.86834885626492
870	50	27.9225524750817	10.3842399846803
890	70	21.3244509502816	6.29990052975422
910	90	17.4304725487869	5.67756242267014
930	110	20.2319524346421	7.90867900984247
950	130	20.1100341387752	8.90283874672611
970	150	18.9525706331922	3.2035465800162
990	170	19.0215611818649	14.7934885586977
1010	190	31.0363271287087	10.6025803573779
-10	210	29.2113892390011	4.25948931396775
10	230	26.2883253299264	9.10415810116063
30	250	22.2321473146979	9.47083336600065
50	270	29.9500677214888	5.20993889256552
70	290	27.8050134981007	6.57732241986882
90	310	19.1587520130894	8.40690986451362
110	330	20.8822715403621	9.47627518481006
130	350	21.7888273739157	7.32563876881953
150	370	24.1912955805652	10.3866743435525
170	390	20.6627296053855	8.07555848201392
190	410	20.9707432598219	7.59206007948815
210	430	18.5549128375137	11.2654335247105
230	450	17.7733472062113	9.16855238290222
250	470	11.4361034070161	6.37711920704514
270	490	14.3618712751728	7.50460599708543
290	510	17.8581531450085	12.0819108722214
310	-10	12.5131110919388	5.83528439192616
330	10	16.6006964157219	5.70059506133217
350	30	10.6286819067934	4.8278923144415
370	50	15.5960100002815	8.65907991623743
390	70	23.9243041365009	11.0978329376057
410	90	15.8790343136895	7.59576895424432
430	110	22.4761823060459	10.575504176737
450	130	24.7881518049885	10.592926079564
470	150	23.1693122561653	9.14735859359971
490	170	15.9971103677774	5.40929875833634
510	190	19.8785274740807	8.59623907076952
530	210	19.1185583694955	7.0279391344514
550	230	23.582148061193	10.3745491391377
570	250	27.5194003318844	10.2257578712437
590	270	34.3253960508571	5.57428524069762
610	290	26.2304367042484	5.383691535841
630	310	12.8115327227982	9.69576417313717
650	330	23.3814022895985	10.5798335925547
670	350	26.6020620811673	8.80535492593024
690	370	18.1884175893836	7.12008033031995
710	390	23.2992430233298	5.7354775116462
730	410	25.5963612277765	8.49027151476486
750	430	21.0173598761308	10.0906286586962
770	450	20.5067048572359	10.3960664238961
790	470	24.5131604355738	7.48953837351246
810	490	32.8129689687476	7.38911900281371
830	510	30.0753743306019	2.97315755021563
850	-10	23.8010404459635	6.45397116753132
870	10	31.2196864689801	7.91809832843362
890	30	19.7962523924557	9.50984672251003
910	50	23.5836830861945	9.18041465592228
930	70	26.1657922906326	7.58838329098372
950	90	21.5740487808572	6.04771699829693
970	110	20.0400780722252	5.53205297857703
990	130	26.1612595744121	6.2839302311034
1010	150	27.70879333955	8.26912671565091
-10	170	20.4470580264489	7.09694303244591
10	190	21.965321909233	8.15126354565156
30	210	23.7623670379123	9.86229984473125
50	230	25.2879553331756	8.35973968206554
70	250	28.1962136065001	8.79596261904615
90	270	31.9968900890786	10.146818191985
110	290	29.1722227443176	8.41167865876285
130	310	19.1391882524235	9.55457678635103
150	330	24.7449310590636	7.85554396430999
170	350	19.7843529558229	6.19624800211969
190	370	21.1109743347471	8.82696491961481
210	390	20.6670109435368	11.0427170706457
230	410	22.2086338410666	8.86175126836263
250	430	22.0579566144896	6.19217391747308
270	450	22.7970869062437	11.2920653836458
290	470	23.9574594567762	11.775197152579
310	490	27.5525021474435	9.76322275217594
330	510	22.319303365213	6.32659717295832
350	-10	17.406027418665	6.8386377733112
370	10	16.8432262447172	10.4381481658606
390	30	30.1701314916677	9.68550027387541
410	50	24.1890028149511	11.1933367826654
430	70	28.1033308209113	3.37536211570556
450	90	32.4512516131586	5.41794588178728
470	110	30.6196887837384	10.6246590543658
490	130	21.0088067139036	8.37033305789054
510	150	17.8559263394156	5.36415130558624
530	170	19.6233684202647	7.11353027024754
550	190	22.389234571258	9.58153555402915
570	210	25.4174063583116	12.0014869757399
590	230	17.6593163529124	6.47650103354152
610	250	24.971223220901	7.9981873743695
630	270	23.2218419155511	8.52796629064905
650	290	29.5810296445996	10.9375874622586
670	310	28.5280138184321	4.25749782318545
690	330	17.8924831916938	5.91609725530408
710	350	17.1704145399319	7.91755565536892
730	370	20.5850421666862	3.91976483740988
750	390	26.3244197265867	7.94259779139433
770	410	22.9330392831842	8.09270513511791
790	430	26.6727778854294	5.66871647659625
810	450	30.3200879563878	11.7733740279508
830	470	23.755401549202	8.32105075816972
850	490	24.9641336329289	7.51756312308874
870	510	28.1956681055488	10.9743880474806
890	-10	18.7716163764052	8.03817253497722
910	10	12.5340312196339	5.18716285776468
930	30	23.1478091151854	5.1378526821115
950	50	30.828499079745	4.60974103784554
970	70	22.6854447297567	6.80595576001083
990	90	18.1934683389673	6.250902664766
1010	110	20.8846118612583	7.25812403885401
-10	130	28.6432308072979	7.22570273869169
10	150	14.9934041118906	7.63215497689672
30	170	19.9796921155185	4.50953673222969
50	190	23.5004560014105	6.61684529882651
70	210	17.9991636319809	9.0749135235834
90	230	19.9298814442094	9.77641287403619
110	250	15.7399872053463	6.39349617268166
130	270	16.9008167437314	6.39976598225801
150	290	25.5148650244189	8.13437737583688
170	310	22.036509477299	8.78721719844327
190	330	15.2191037993445	5.99128019967633
210	350	18.8636702779033	7.91923859628888
230	370	25.4771651691334	4.27251490360906
250	390	25.7952955456216	4.97411756410182
270	410	29.1582141258747	5.48415363266755
290	430	26.8265692475062	5.74399680324303
310	450	28.299527779118	8.21845987113959
330	470	22.0445211855634	6.72412985907503
350	490	19.0622186564168	8.01737910900309
370	510	27.1513009701135	6.9115151084986
390	-10	34.6920778670401	7.24381615831957
410	10	22.7310369421496	9.04102313297922
430	30	30.6103452498768	5.65941250361862
450	50	27.8901534549293	7.13774196213129
470	70	23.7063677472415	9.73079928427235
490	90	26.0602091739052	7.55793179705127
510	110	20.8249803075251	5.3565470589456
530	130	28.1695652739175	7.48517940143503
550	150	21.4499290125372	7.99182303810954
570	170	14.6883652006147	7.03982800894511
590	190	21.7897525897211	6.46408892055758
610	210	24.3744014266468	7.02956657197146
630	230	26.2453995069184	8.20157057370684
650	250	27.3631512972425	5.33267683388295
670	270	28.666940640977	2.99682387769126
690	290	20.6286809396602	7.1482097353502
710	310	17.7546673514282	7.09070267350361
730	330	27.1694322724328	5.13700669885391
750	350	21.7587547021921	7.35472764834008
770	370	21.845643746036	6.16360069978964
790	390	16.0419759846965	6.41145361958252
810	410	24.3072327735999	11.2941462222113
830	430	31.626784619177	8.34904575844655
850	450	36.6889982767115	3.58219741454328
870	470	27.1217963316235	6.84205338208111
890	490	20.4699674271069	5.67284200414201
910	510	19.8705960513345	6.7646330216817
930	-10	26.1561868283102	8.53646224078999
950	10	26.1335634892605	4.33357234493354
970	30	21.8560855073749	7.72234307585671
990	50	24.8186929992555	5.53515518268425
1010	70	20.8736121775259	6.07493882649662
-10	90	29.7821084998401	4.19632732359716
10	110	26.4355058050677	5.1548139089516
30	130	24.2774779803703	5.11337915363302
50	150	24.3015612983893	7.63449878455219
70	170	15.630739045735	6.6126053685442
90	190	16.1955972862812	9.59701643846379
110	210	25.2741010224571	7.18146557528089
130	230	20.6617519102125	5.91003268544621
150	250	26.5037033959912	5.74337383467937
170	270	22.3943329145324	9.56591863723299
190	290	22.4418293942524	13.9561784423614
210	310	25.961627154838	8.32957752881824
230	330	23.5154904665753	4.15536290351253
250	350	28.5311790458732	7.76464790646381
270	370	22.5614172169326	7.96411960168173
290	390	22.2995364207142	6.57187706682941
310	410	28.4066901198447	4.76755509718047
330	430	26.8597710042156	7.37477701879109
350	450	26.5555990739991	5.40630975082544
370	470	15.8366925039736	6.22160085837954
390	490	25.6881233601726	6.77607860764659
410	510	26.8316760429678	3.88640541939637
430	-10	33.2258152436121	3.95944440348843
450	10	35.448715349366	4.71930351610731
470	30	20.9453393172839	8.98143529563768
490	50	23.7002430526597	7.72995481972001
510	70	33.3752984403972	3.76017468741272
530	90	28.6772126289678	5.01927533811328
550	110	27.6159745020331	12.3400502310901
570	130	20.2460334467201	10.2613483648208
590	150	22.3413306015606	7.97894014076965
610	170	31.107942628529	8.79920621700486
630	190	32.4772514623587	10.7055719345776
650	210	25.1188102366079	5.5665674154692
670	230	28.4336224719808	4.56377109355511
690	250	19.5422507201785	5.65217306898672
710	270	18.9890518840044	6.11579772939037
730	290	29.7250139450482	7.42066622830136
750	310	25.590904610112	4.62534992562798
770	330	24.3026127895745	4.36540369476954
790	350	21.7054476604443	5.62692388874212
810	370	28.6066600038136	10.173771644628
830	390	37.0053412307694	14.1788585577825
850	410	25.3362016967652	8.34265600577409
870	430	22.549991805409	9.66793911450911
890	450	15.0620152690323	4.50616864170639
910	470	22.923245786271	6.31064688036894
930	490	26.4245668504065	9.05231256803954
950	510	26.7582519955526	6.21804154795228
970	-10	25.3438022556703	4.28471726092106
990	10	28.2573903921936	5.9994699848909
1010	30	20.9629209865051	4.77357119863421
-10	50	27.1765240271471	3.1249466100809
10	70	23.3341429694288	5.82526510318017
30	90	18.4506533140696	5.65832558012684
50	110	20.5369418586496	5.24312096866681
70	130	23.7950015889142	5.29692471703165
90	150	19.4293641909587	6.18286336736198
110	170	24.321361444013	13.4041841560767
130	190	29.2468580122856	7.84056946431398
150	210	29.8957971082307	3.15026023172495
170	230	18.6166165485401	7.71831480455354
190	250	25.5120456956941	10.215707355214
210	270	23.6115319563592	6.79151402402347
230	290	16.9096145705646	6.89394775924438
250	310	14.4690420823159	7.75971492327952
270	330	19.8849144247106	8.23126584261743
290	350	25.5268494379674	7.07531690012846
310	370	23.9964726422489	5.56960694790974
330	390	17.6430231255358	4.96018181716973
350	410	15.5654513922562	6.02309650057488
370	430	21.4154836417902	7.72014709326494
390	450	25.3669728162627	8.61701285040229
410	470	23.6579445104968	3.90608089594631
430	490	28.644170528893	6.76431396283171
450	510	33.9054067784057	7.06834439451414
470	-10	12.5142899741482	6.70236990906346
490	10	13.7819353332823	7.87959706820311
510	30	26.3245208876609	6.18857547420375
530	50	26.1809773010436	8.3848820342211
550	70	31.8188421679348	9.64918160849091
570	90	35.8781124459715	4.59314215730681
590	110	24.4618436917529	7.0214004121788
610	130	26.1612043787967	12.515085868693
630	150	39.424780688622	6.39882049837703
650	170	25.1334738525876	7.40356590388741
670	190	24.5732494895958	4.69063173351891
690	210	17.1299844372474	5.77329112668525
710	230	18.1191147790055	7.01900219993658
730	250	27.8211457117075	5.96059973562018
750	270	29.8066814888554	8.01940932595456
770	290	25.804019019573	4.36260099987171
790	310	23.8447346161707	6.47533545437989
810	330	25.3418502443952	7.21971594641052
830	350	18.4833674168516	8.20416034112707
850	370	30.4048598697666	8.31526803589777
870	390	29.4781627272423	8.58861490792122
890	410	29.5295447977439	10.4328200252454
910	430	21.7719898515567	9.21607710354176
930	450	27.3075107987375	6.22673104302796
950	470	28.6698851599594	5.07366377140389
970	490	17.8111073127451	5.66051025198947
990	510	17.4932014480485	9.79664901158802
1010	-10	17.3306970014828	6.76051472932013
-10	10	23.7130438836403	6.88931082827745
10	30	17.6085466856516	8.99537161662885
30	50	16.9617619504048	8.43555143498937
50	70	16.7765575874882	7.81850721769951
70	90	17.5088223575717	9.1042782552199
90	110	17.4457770581515	5.2296694444121
110	130	23.4205315507512	8.97972150602584
130	150	26.8921540564316	10.5574459197552
150	170	30.1303945516759	6.03436123375956
170	190	22.2836807917696	7.90031072762677
190	210	11.0291859222382	5.80677475238272
210	230	25.5618052902146	8.00554157792972
230	250	21.2348796567945	6.92579672172324
250	270	9.74675971810607	5.46893639887303
270	290	9.52724429057632	5.31971751242291
290	310	16.8412278236912	7.64232511833586
310	330	23.9956269780361	5.50055965111339
330	350	26.9820223932351	6.98603599563305
350	370	23.4084237349661	7.64471977447139
